,0-XNose,0-YNose,1-XNeck,1-YNeck,2-XRShoulder,2-YRShoulder,3-XRElbow,3-YRElbow,4-XRWrist,4-YRWrist,5-XLShoulder,5-YLShoulder,6-XLElbow,6-YLElbow,7-XLWrist,7-YLWrist,8-XMidHip,8-YMidHip,9-XRHip,9-YRHip,10-XRKnee,10-YRKnee,11-XRAnkle,11-YRAnkle,12-XLHip,12-YLHip,13-XLKnee,13-YLKnee,14-XLAnkle,14-YLAnkle,15-XREye,15-YREye,16-XLEye,16-YLEye,17-XREar,17-YREar,18-XLEar,18-YLEar,19-XLBigToe,19-YLBigToe,20-XLSmallToe,20-YLSmallToe,21-XLHeel,21-YLHeel,22-XRBigToe,22-YRBigToe,23-XRSmallToe,23-YRSmallToe,24-XRHeel,24-YRHeel,Source-Image,position,RightKneeAngle,LeftKneeAngle,LeftHeelAngleAngle,RightHeelAngleAngle,HipAngle
161,,,,,,,,,,,,,,,,,365.0,234.0,382.0,221.0,365.0,378.0,365.0,521.0,365.0,234.0,347.0,365.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2169.jpg,right_top,173.82007575081695,165.5943446129367,51.688456565076464,,
162,,,,,,,,,,,,,,,,,365.0,221.0,365.0,221.0,347.0,365.0,365.0,521.0,365.0,221.0,347.0,365.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,382.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2170.jpg,right_top,166.29303899592023,166.29303899592023,42.61304227972924,,
163,,,365.0,247.0,365.0,247.0,,,347.0,339.0,330.0,234.0,,,,,347.0,339.0,347.0,339.0,365.0,430.0,365.0,521.0,347.0,339.0,365.0,430.0,365.0,534.0,,,,,400.0,234.0,,,313.0,560.0,330.0,560.0,382.0,547.0,313.0,560.0,313.0,560.0,382.0,547.0,side/right_top/image_2171.jpg,right_top,168.8112000717482,168.81120007174823,44.668814211584625,71.4167278543748,157.74099749380883
164,,,,,,,,,,,347.0,26.0,382.0,117.0,417.0,195.0,347.0,221.0,330.0,221.0,347.0,352.0,365.0,495.0,365.0,221.0,347.0,352.0,382.0,495.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,521.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2172.jpg,right_top,179.78031559388722,158.42321868159166,56.49725904736676,,
165,,,,,,,,,434.0,182.0,,,382.0,104.0,434.0,182.0,365.0,208.0,347.0,208.0,365.0,365.0,365.0,521.0,365.0,208.0,365.0,365.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,382.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2173.jpg,right_top,173.45961417180337,180.0,30.94528196924222,,
166,,,,,,,,,,,347.0,13.0,400.0,104.0,434.0,182.0,347.0,208.0,330.0,208.0,365.0,365.0,382.0,521.0,347.0,208.0,365.0,365.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2174.jpg,right_top,173.6517869352505,179.67884386059475,49.88883543944177,,
167,,,,,,,,,,,,,382.0,78.0,434.0,195.0,347.0,208.0,347.0,208.0,365.0,365.0,382.0,521.0,347.0,208.0,365.0,365.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2175.jpg,right_top,179.67884386059475,179.67884386059475,49.88883543944177,,
168,,,,,,,,,417.0,195.0,,,,,417.0,195.0,330.0,221.0,347.0,221.0,365.0,378.0,382.0,521.0,347.0,221.0,365.0,378.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2176.jpg,right_top,179.76081788304705,179.76081788304705,52.273604906644366,,
169,,,,,,,,,400.0,195.0,,,382.0,130.0,400.0,195.0,,,347.0,221.0,365.0,378.0,382.0,521.0,347.0,234.0,365.0,365.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2177.jpg,right_top,179.76081788304705,178.39551895690582,49.88883543944177,,
170,,,365.0,234.0,,,,,,,,,,,,,365.0,339.0,365.0,352.0,382.0,443.0,365.0,521.0,365.0,352.0,382.0,443.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,382.0,534.0,313.0,560.0,313.0,560.0,382.0,534.0,side/right_top/image_2178.jpg,right_top,157.12309805605807,157.12309805605807,27.393519723116363,56.01159060543182,170.7164471947387
171,,,,,,,,,,,,,,,,,365.0,260.0,382.0,260.0,365.0,378.0,382.0,521.0,365.0,273.0,365.0,378.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,400.0,534.0,side/right_top/image_2179.jpg,right_top,165.02236320883375,173.22043205485008,52.273604906644366,77.24594199504395,
172,417.0,169.0,400.0,221.0,365.0,221.0,,,,,347.0,234.0,,,,,365.0,339.0,347.0,339.0,365.0,417.0,365.0,521.0,365.0,339.0,365.0,430.0,365.0,521.0,417.0,169.0,417.0,169.0,400.0,182.0,,,313.0,560.0,330.0,560.0,382.0,534.0,313.0,560.0,313.0,560.0,382.0,534.0,side/right_top/image_2189.jpg,right_top,167.0053832080835,180.0,48.753387318369725,66.15445428419451,163.4791078109965
173,,,,,,,,,,,347.0,13.0,382.0,104.0,417.0,182.0,,,,,365.0,378.0,382.0,521.0,347.0,208.0,365.0,365.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2195.jpg,right_top,,179.67884386059475,49.88883543944177,,
174,400.0,169.0,382.0,234.0,400.0,234.0,,,,,400.0,234.0,,,,,347.0,352.0,347.0,352.0,365.0,443.0,365.0,521.0,347.0,352.0,365.0,443.0,365.0,534.0,400.0,169.0,400.0,169.0,,,,,313.0,560.0,313.0,560.0,365.0,547.0,313.0,560.0,313.0,560.0,365.0,547.0,side/right_top/image_2208.jpg,right_top,168.8112000717482,168.8112000717482,26.56505117707799,63.43494882292201,152.29030788274468
175,,,,,,,,,,,,,,,,,382.0,221.0,400.0,221.0,365.0,378.0,365.0,521.0,347.0,221.0,365.0,378.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,365.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2209.jpg,right_top,167.43255724645937,173.45961417180337,21.487831337714454,,
176,,,365.0,221.0,347.0,234.0,,,,,330.0,234.0,,,,,365.0,326.0,347.0,326.0,365.0,417.0,365.0,521.0,365.0,339.0,382.0,430.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,,,313.0,560.0,313.0,560.0,,,side/right_top/image_2210.jpg,right_top,168.81120007174823,158.83672895811242,,,175.01758040962417
177,,,,,,,,,417.0,195.0,,,,,417.0,195.0,365.0,208.0,365.0,208.0,347.0,352.0,365.0,508.0,382.0,208.0,365.0,352.0,365.0,508.0,,,,,,,,,313.0,560.0,330.0,560.0,382.0,521.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2211.jpg,right_top,166.29303899592023,173.26707867314045,29.29880907196964,,
178,,,,,,,,,,,347.0,13.0,400.0,104.0,434.0,182.0,330.0,221.0,330.0,221.0,347.0,352.0,365.0,469.0,347.0,221.0,365.0,352.0,382.0,482.0,,,,,,,,,313.0,560.0,330.0,560.0,382.0,521.0,,,,,,,side/right_top/image_2212.jpg,right_top,178.6478463800434,179.62653833677092,38.83980860074384,,
179,,,,,,,,,,,347.0,13.0,400.0,104.0,434.0,182.0,330.0,208.0,330.0,221.0,347.0,352.0,382.0,521.0,347.0,208.0,365.0,352.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,400.0,534.0,side/right_top/image_2213.jpg,right_top,175.6934291797825,178.61914197486593,48.05104053638461,81.45478051112839,
180,,,,,,,,,,,347.0,13.0,400.0,104.0,434.0,182.0,347.0,221.0,330.0,221.0,365.0,365.0,365.0,521.0,347.0,221.0,365.0,365.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,,,,,side/right_top/image_2214.jpg,right_top,166.3388462930945,179.0942133398898,49.88883543944177,,
181,,,,,,,,,,,347.0,13.0,400.0,117.0,434.0,195.0,330.0,221.0,330.0,221.0,347.0,365.0,382.0,521.0,347.0,221.0,365.0,365.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2215.jpg,right_top,174.08750093032666,179.0942133398898,49.88883543944177,,
182,,,,,,,,,,,347.0,13.0,400.0,117.0,417.0,195.0,347.0,221.0,330.0,234.0,347.0,352.0,382.0,521.0,347.0,221.0,365.0,352.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2216.jpg,right_top,176.4974893832006,177.92044759188195,48.05104053638461,,
183,,,,,,,,,400.0,195.0,,,382.0,117.0,400.0,208.0,347.0,221.0,347.0,221.0,382.0,404.0,382.0,521.0,347.0,221.0,382.0,417.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,400.0,534.0,side/right_top/image_2217.jpg,right_top,169.17254689617465,169.87532834460217,46.650200229538164,71.54816802870708,
184,,,347.0,234.0,347.0,234.0,,,,,347.0,234.0,,,,,365.0,313.0,347.0,313.0,365.0,417.0,365.0,521.0,347.0,326.0,382.0,417.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,400.0,534.0,side/right_top/image_2218.jpg,right_top,170.18069936124212,158.96248897457818,46.650200229538164,73.93724279004483,171.83683326898804
185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side/right_top/image_2219.jpg,right_top,,,,,
186,417.0,247.0,365.0,247.0,365.0,247.0,347.0,286.0,330.0,339.0,365.0,234.0,,,,,347.0,339.0,347.0,352.0,365.0,430.0,365.0,521.0,347.0,339.0,365.0,430.0,365.0,521.0,417.0,234.0,,,400.0,221.0,,,313.0,560.0,330.0,560.0,382.0,534.0,313.0,560.0,313.0,560.0,382.0,547.0,side/right_top/image_2249.jpg,right_top,167.0053832080835,168.8112000717482,48.753387318369725,71.4167278543748,157.74099749380883
187,417.0,234.0,417.0,273.0,382.0,273.0,,,,,452.0,273.0,,,,,,,,,,,,,,,,,,,417.0,234.0,434.0,221.0,400.0,234.0,434.0,234.0,313.0,560.0,330.0,560.0,,,313.0,560.0,,,,,side/right_top/image_2250 - Copy.jpg,right_top,,,,,
188,417.0,234.0,417.0,273.0,382.0,273.0,,,,,452.0,273.0,,,,,,,,,,,,,,,,,,,417.0,234.0,434.0,221.0,400.0,234.0,434.0,234.0,313.0,560.0,330.0,560.0,,,313.0,560.0,,,,,side/right_top/image_2250.jpg,right_top,,,,,
189,,,,,,,,,417.0,195.0,,,382.0,104.0,417.0,195.0,347.0,208.0,347.0,208.0,,,365.0,521.0,365.0,208.0,365.0,326.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,,,,,,,,,side/right_top/image_2251 - Copy.jpg,right_top,,180.0,,,
190,,,,,,,,,417.0,195.0,,,382.0,104.0,417.0,195.0,347.0,208.0,347.0,208.0,,,365.0,521.0,365.0,208.0,365.0,326.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,,,,,,,,,side/right_top/image_2251.jpg,right_top,,180.0,,,
191,,,,,,,,,,,,,382.0,104.0,417.0,182.0,330.0,234.0,347.0,234.0,365.0,365.0,365.0,521.0,347.0,234.0,365.0,365.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,382.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2252 - Copy.jpg,right_top,172.17628926811466,172.17628926811466,30.94528196924222,,
192,,,,,,,,,,,,,382.0,104.0,417.0,182.0,330.0,234.0,347.0,234.0,365.0,365.0,365.0,521.0,347.0,234.0,365.0,365.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,382.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2252.jpg,right_top,172.17628926811466,172.17628926811466,30.94528196924222,,
193,,,,,,,,,,,,,400.0,91.0,417.0,195.0,,,,,365.0,365.0,365.0,521.0,347.0,221.0,365.0,365.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,,,,,side/right_top/image_2253 - Copy.jpg,right_top,,172.87498365109823,40.60086671433848,,
194,,,,,,,,,,,,,400.0,91.0,417.0,195.0,,,,,365.0,365.0,365.0,521.0,347.0,221.0,365.0,365.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,,,,,side/right_top/image_2253.jpg,right_top,,172.87498365109823,40.60086671433848,,
195,,,,,,,400.0,104.0,,,,,400.0,104.0,417.0,195.0,,,347.0,208.0,365.0,339.0,365.0,521.0,347.0,208.0,365.0,352.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2254 - Copy.jpg,right_top,172.17628926811474,178.61914197486593,48.05104053638461,,
196,,,,,,,400.0,104.0,,,,,400.0,104.0,417.0,195.0,,,347.0,208.0,365.0,339.0,365.0,521.0,347.0,208.0,365.0,352.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2254.jpg,right_top,172.17628926811474,178.61914197486593,48.05104053638461,,
197,,,,,,,,,417.0,195.0,,,400.0,117.0,417.0,195.0,,,347.0,221.0,382.0,378.0,382.0,521.0,347.0,221.0,382.0,378.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2255 - Copy.jpg,right_top,167.43255724645937,167.43255724645937,40.68823003096978,,
198,,,,,,,,,417.0,195.0,,,400.0,117.0,417.0,195.0,,,347.0,221.0,382.0,378.0,382.0,521.0,347.0,221.0,382.0,378.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2255.jpg,right_top,167.43255724645937,167.43255724645937,40.68823003096978,,
199,,,365.0,260.0,365.0,260.0,,,,,365.0,260.0,400.0,143.0,400.0,208.0,365.0,286.0,382.0,300.0,,,365.0,521.0,365.0,313.0,382.0,430.0,382.0,521.0,,,,,,,,,313.0,560.0,,,382.0,534.0,313.0,560.0,313.0,560.0,382.0,534.0,side/right_top/image_2256 - Copy.jpg,right_top,,171.73282666448932,,,
200,,,365.0,260.0,365.0,260.0,,,,,365.0,260.0,400.0,143.0,400.0,208.0,365.0,286.0,382.0,300.0,,,365.0,521.0,365.0,313.0,382.0,430.0,382.0,521.0,,,,,,,,,313.0,560.0,,,382.0,534.0,313.0,560.0,313.0,560.0,382.0,534.0,side/right_top/image_2256.jpg,right_top,,171.73282666448932,,,
201,400.0,247.0,365.0,273.0,365.0,273.0,,,,,382.0,260.0,,,,,365.0,352.0,382.0,365.0,382.0,430.0,365.0,521.0,382.0,352.0,382.0,430.0,,,400.0,234.0,,,400.0,234.0,,,,,,,,,,,,,,,side/right_top/image_2257 - Copy.jpg,right_top,169.4183644790562,,,,167.7047335770019
202,400.0,247.0,365.0,273.0,365.0,273.0,,,,,382.0,260.0,,,,,365.0,352.0,382.0,365.0,382.0,430.0,365.0,521.0,382.0,352.0,382.0,430.0,,,400.0,234.0,,,400.0,234.0,,,,,,,,,,,,,,,side/right_top/image_2257.jpg,right_top,169.4183644790562,,,,167.7047335770019
203,,,365.0,247.0,365.0,247.0,,,,,365.0,247.0,,,,,365.0,352.0,365.0,365.0,382.0,430.0,382.0,521.0,365.0,365.0,382.0,443.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,382.0,534.0,313.0,560.0,313.0,560.0,400.0,534.0,side/right_top/image_2258 - Copy.jpg,right_top,165.34324888423956,167.7047335770019,30.673758678336245,72.65403100931134,168.62488464225453
204,,,365.0,247.0,365.0,247.0,,,,,365.0,247.0,,,,,365.0,352.0,365.0,365.0,382.0,430.0,382.0,521.0,365.0,365.0,382.0,443.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,382.0,534.0,313.0,560.0,313.0,560.0,400.0,534.0,side/right_top/image_2258.jpg,right_top,165.34324888423956,167.7047335770019,30.673758678336245,72.65403100931134,168.62488464225453
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0,521.0,,,,,,,,,,,,,,,,,,,,,side/right_top/image_2259 - Copy.jpg,right_top,,,,,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0,521.0,,,,,,,,,,,,,,,,,,,,,side/right_top/image_2259.jpg,right_top,,,,,
207,,,,,,,,,,,330.0,78.0,347.0,143.0,313.0,234.0,365.0,234.0,365.0,234.0,330.0,378.0,365.0,521.0,365.0,234.0,347.0,378.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,382.0,534.0,,,,,,,side/right_top/image_2287.jpg,right_top,152.58577570657147,165.70065941461593,45.5373089330115,,
208,,,,,,,,,,,,,,,,,,,,,,,365.0,521.0,347.0,273.0,347.0,378.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,382.0,534.0,,,,,,,side/right_top/image_2288.jpg,right_top,,172.82567576351775,45.5373089330115,,
209,382.0,234.0,382.0,234.0,365.0,234.0,,,,,400.0,234.0,400.0,247.0,,,382.0,286.0,,,,,,,,,,,,,365.0,234.0,382.0,221.0,365.0,234.0,382.0,221.0,,,,,,,,,,,,,side/right_top/image_2289.jpg,right_top,,,,,
210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side/right_top/image_2368.jpg,right_top,,,,,
211,,,,,,,382.0,143.0,382.0,208.0,,,,,,,365.0,221.0,365.0,221.0,365.0,352.0,365.0,456.0,347.0,221.0,347.0,352.0,365.0,456.0,,,,,,,,,,,,,,,,,,,,,side/right_top/image_2369.jpg,right_top,180.0,170.18069936124212,,,
212,,,,,347.0,13.0,382.0,117.0,400.0,195.0,,,382.0,130.0,400.0,195.0,347.0,208.0,347.0,221.0,365.0,365.0,,,347.0,208.0,365.0,365.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,382.0,534.0,,,,,,,side/right_top/image_2370.jpg,right_top,,173.45961417180337,30.94528196924222,,
213,,,,,,,,,,,347.0,13.0,382.0,117.0,417.0,195.0,330.0,208.0,330.0,208.0,365.0,352.0,365.0,508.0,347.0,195.0,365.0,352.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2371.jpg,right_top,166.3388462930945,173.45961417180334,39.075798094565876,,
214,,,,,,,,,,,347.0,26.0,400.0,117.0,417.0,195.0,347.0,208.0,330.0,221.0,365.0,365.0,365.0,521.0,347.0,208.0,365.0,365.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,547.0,,,side/right_top/image_2372.jpg,right_top,166.3388462930945,173.45961417180337,40.60086671433848,,
215,417.0,234.0,365.0,260.0,365.0,260.0,365.0,300.0,382.0,352.0,382.0,260.0,,,,,365.0,352.0,365.0,352.0,382.0,430.0,382.0,521.0,365.0,352.0,382.0,430.0,382.0,521.0,400.0,221.0,417.0,234.0,382.0,221.0,,,,,,,365.0,534.0,313.0,560.0,330.0,547.0,382.0,534.0,side/right_top/image_2374.jpg,right_top,167.7047335770019,167.7047335770019,,66.74428509898534,167.7047335770019
216,,,,,,,,,400.0,195.0,,,382.0,117.0,400.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side/right_top/image_2375 - Copy.jpg,right_top,,,,,
217,,,,,,,,,400.0,195.0,,,382.0,117.0,400.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side/right_top/image_2375.jpg,right_top,,,,,
218,382.0,234.0,365.0,273.0,365.0,273.0,365.0,313.0,400.0,365.0,382.0,273.0,,,,,365.0,365.0,382.0,365.0,382.0,443.0,365.0,521.0,382.0,365.0,382.0,443.0,365.0,521.0,382.0,234.0,400.0,221.0,382.0,234.0,,,313.0,560.0,330.0,560.0,382.0,534.0,313.0,560.0,313.0,560.0,382.0,534.0,side/right_top/image_2376 - Copy.jpg,right_top,167.7047335770019,167.7047335770019,27.393519723116363,56.01159060543182,167.7047335770019
219,382.0,234.0,365.0,273.0,365.0,273.0,365.0,313.0,400.0,365.0,382.0,273.0,,,,,365.0,365.0,382.0,365.0,382.0,443.0,365.0,521.0,382.0,365.0,382.0,443.0,365.0,521.0,382.0,234.0,400.0,221.0,382.0,234.0,,,313.0,560.0,330.0,560.0,382.0,534.0,313.0,560.0,313.0,560.0,382.0,534.0,side/right_top/image_2376.jpg,right_top,167.7047335770019,167.7047335770019,27.393519723116363,56.01159060543182,167.7047335770019
220,,,,,,,,,,,,,,,313.0,221.0,,,,,365.0,430.0,382.0,521.0,,,382.0,430.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,,,,,side/right_top/image_2378.jpg,right_top,,,52.08833221525376,,
221,,,,,,,,,,,,,330.0,195.0,295.0,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side/right_top/image_2379.jpg,right_top,,,,,
222,,,,,,,,,434.0,182.0,382.0,65.0,417.0,117.0,434.0,182.0,347.0,221.0,330.0,221.0,365.0,352.0,,,365.0,208.0,365.0,339.0,365.0,508.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,521.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2392.jpg,right_top,,180.0,37.08771056653902,,
223,,,365.0,234.0,365.0,234.0,,,,,365.0,234.0,,,,,365.0,339.0,365.0,339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side/right_top/image_2409 - Copy.jpg,right_top,,,,,
224,,,365.0,234.0,365.0,234.0,,,,,365.0,234.0,,,,,365.0,339.0,365.0,339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side/right_top/image_2409.jpg,right_top,,,,,
225,,,,,,,,,,,,,,,434.0,208.0,347.0,221.0,347.0,221.0,365.0,352.0,365.0,456.0,365.0,221.0,365.0,352.0,365.0,456.0,,,,,,,,,,,,,,,,,,,,,side/right_top/image_2410 - Copy.jpg,right_top,172.17628926811474,180.0,,,
226,,,,,,,,,,,,,,,434.0,208.0,347.0,221.0,347.0,221.0,365.0,352.0,365.0,456.0,365.0,221.0,365.0,352.0,365.0,456.0,,,,,,,,,,,,,,,,,,,,,side/right_top/image_2410.jpg,right_top,172.17628926811474,180.0,,,
227,,,365.0,234.0,365.0,234.0,,,,,,,,,,,365.0,326.0,382.0,326.0,382.0,404.0,365.0,521.0,347.0,326.0,365.0,430.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,382.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2411 - Copy.jpg,right_top,171.73282666448938,170.1806993612421,48.753387318369725,,174.66367990260855
228,,,365.0,234.0,365.0,234.0,,,,,,,,,,,365.0,326.0,382.0,326.0,382.0,404.0,365.0,521.0,347.0,326.0,365.0,430.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,382.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2411.jpg,right_top,171.73282666448938,170.1806993612421,48.753387318369725,,174.66367990260855
229,,,,,,,,,434.0,182.0,347.0,13.0,400.0,91.0,434.0,182.0,365.0,195.0,347.0,208.0,365.0,352.0,365.0,521.0,382.0,195.0,382.0,352.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2412 - Copy.jpg,right_top,172.87498365109823,174.2558416762329,29.19410918617337,,
230,,,,,,,,,434.0,182.0,347.0,13.0,400.0,91.0,434.0,182.0,365.0,195.0,347.0,208.0,365.0,352.0,365.0,521.0,382.0,195.0,382.0,352.0,365.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2412.jpg,right_top,172.87498365109823,174.2558416762329,29.19410918617337,,
231,,,,,,,,,,,,,400.0,91.0,434.0,182.0,330.0,208.0,330.0,208.0,365.0,326.0,382.0,521.0,365.0,208.0,365.0,326.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2413 - Copy.jpg,right_top,168.46152740137234,175.01758040962417,45.412333159070315,,
232,,,,,,,,,,,,,400.0,91.0,434.0,182.0,330.0,208.0,330.0,208.0,365.0,326.0,382.0,521.0,365.0,208.0,365.0,326.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2413.jpg,right_top,168.46152740137234,175.01758040962417,45.412333159070315,,
233,,,,,,,,,,,,,417.0,104.0,434.0,182.0,347.0,208.0,330.0,208.0,382.0,365.0,382.0,521.0,365.0,208.0,382.0,365.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2414 - Copy.jpg,right_top,161.67460320325452,173.82007575081695,39.79698345238716,,
234,,,,,,,,,,,,,417.0,104.0,434.0,182.0,347.0,208.0,330.0,208.0,382.0,365.0,382.0,521.0,365.0,208.0,382.0,365.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2414.jpg,right_top,161.67460320325452,173.82007575081695,39.79698345238716,,
235,,,,,,,,,,,,,400.0,91.0,434.0,182.0,365.0,195.0,330.0,208.0,365.0,339.0,382.0,521.0,382.0,195.0,382.0,378.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,400.0,534.0,side/right_top/image_2415 - Copy.jpg,right_top,170.37768402367055,180.0,40.68823003096978,75.2334483539378,
236,,,,,,,,,,,,,400.0,91.0,434.0,182.0,365.0,195.0,330.0,208.0,365.0,339.0,382.0,521.0,382.0,195.0,382.0,378.0,382.0,521.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,400.0,534.0,side/right_top/image_2415.jpg,right_top,170.37768402367055,180.0,40.68823003096978,75.2334483539378,
237,,,,,,,400.0,117.0,434.0,195.0,,,400.0,117.0,434.0,195.0,365.0,208.0,347.0,208.0,347.0,326.0,365.0,443.0,365.0,208.0,347.0,326.0,382.0,508.0,,,,,,,,,313.0,560.0,330.0,560.0,400.0,534.0,313.0,560.0,313.0,560.0,,,side/right_top/image_2416.jpg,right_top,171.2538377374448,160.44129889746154,52.704392123652994,,
238,,,,,,,,,,,365.0,117.0,400.0,169.0,,,347.0,221.0,347.0,221.0,347.0,326.0,382.0,404.0,347.0,221.0,347.0,326.0,347.0,417.0,,,,,,,,,,,,,365.0,417.0,,,,,382.0,417.0,side/right_top/image_2417.jpg,right_top,155.8333701570145,180.0,,,
